mode,period,country_i,country_j,pearson_r,spearman_r,kendall_tau,effective_n,bootstrap_ci_low,bootstrap_ci_high,near_perfect_warning,low_n_warning,low_variance_warning,headline_allowed
changes,normal,DK,NL,-0.01145265144819808,0.1785714285714286,0.14285714285714288,7,-0.9186095149171574,0.8916646754631237,False,True,False,False
changes,normal,DK,PH,,,,7,,,False,True,True,False
changes,normal,DK,SE,-0.464700031004704,-0.21428571428571433,-0.14285714285714288,7,-0.9833795844721833,0.7797810882163857,False,True,False,False
changes,normal,DK,TW,0.12230196050491954,-0.14285714285714288,-0.14285714285714288,7,-0.8318629477155537,0.8469351049112057,False,True,False,False
changes,normal,DK,US,-0.697532640609858,-0.14285714285714288,-0.04761904761904762,7,-0.9819761499424273,0.7502161607219169,False,True,False,False
changes,normal,DK,ZA,,,,7,,,False,True,True,False
changes,normal,ES,FI,,,,7,,,False,True,True,False
changes,normal,ES,FR,,,,7,,,False,True,True,False
changes,normal,ES,GB,,,,7,,,False,True,True,False
changes,normal,ES,GG,,,,7,,,False,True,True,False
changes,normal,ES,GR,,,,7,,,False,True,True,False
changes,normal,ES,HK,,,,7,,,False,True,True,False
changes,normal,ES,IE,,,,7,,,False,True,True,False
changes,normal,ES,IM,,,,7,,,False,True,True,False
changes,normal,ES,IT,,,,7,,,False,True,True,False
changes,normal,ES,JE,,,,7,,,False,True,True,False
changes,normal,ES,JP,,,,7,,,False,True,True,False
changes,normal,ES,KR,,,,7,,,False,True,True,False
changes,normal,ES,LU,,,,7,,,False,True,True,False
changes,normal,ES,MO,,,,7,,,False,True,True,False
changes,normal,ES,MX,,,,7,,,False,True,True,False
changes,normal,ES,NL,,,,7,,,False,True,True,False
changes,normal,ES,PH,,,,7,,,False,True,True,False
changes,normal,ES,SE,,,,7,,,False,True,True,False
changes,normal,ES,TW,,,,7,,,False,True,True,False
changes,normal,ES,US,,,,7,,,False,True,True,False
changes,normal,ES,ZA,,,,7,,,False,True,True,False
changes,normal,FI,FR,0.6804296477811735,0.8571428571428573,0.7142857142857143,7,0.060505577217336716,0.9849267227487579,False,True,False,False
changes,normal,FI,GB,0.04681403389097993,-0.03571428571428572,-0.04761904761904762,7,-0.7336278452410957,0.6574854054657336,False,True,False,False
changes,normal,FI,GG,0.4074210680681555,0.28571428571428575,0.23809523809523814,7,-0.6269112862637658,0.9846710469572424,False,True,False,False
changes,normal,FI,GR,0.2573734144371188,0.42857142857142866,0.33333333333333337,7,-0.4225303400171278,0.8199636440773022,False,True,False,False
changes,normal,FI,HK,,,,7,,,False,True,True,False
changes,normal,FI,IE,0.2920421145905278,0.0,0.04761904761904762,7,-0.8758026017259423,0.8314433329001164,False,True,False,False
changes,normal,FI,IM,0.5709405643674191,0.4642857142857144,0.33333333333333337,7,-0.6349579544482604,0.9847435082005069,False,True,False,False
changes,normal,FI,IT,,,,7,,,False,True,True,False
changes,normal,FI,JE,-0.2411203696844094,-0.3571428571428572,-0.33333333333333337,7,-0.9866021115790576,0.8510833056588382,False,True,False,False
changes,normal,FI,JP,0.15929561223226665,0.28571428571428575,0.23809523809523814,7,-0.5674816704918086,0.8428235099581465,False,True,False,False
changes,normal,FI,KR,-0.6405361600093572,-0.6071428571428572,-0.5238095238095238,7,-0.9975578108540563,0.48494555069905065,False,True,False,False
changes,normal,FI,LU,0.09587232260663944,-0.03571428571428572,0.04761904761904762,7,-0.9528462361439551,0.8788194194514064,False,True,False,False
changes,normal,FI,MO,0.16230184069427953,0.0,-0.04761904761904762,7,-0.8176379001661124,0.913090251936698,False,True,False,False
changes,normal,FI,MX,-0.38347824242391776,-0.3214285714285715,-0.14285714285714288,7,-0.8990794402801418,0.8263956885814941,False,True,False,False
changes,normal,FI,NL,0.3559293230644249,0.14285714285714288,0.04761904761904762,7,-0.4280912166524387,0.7254366774680404,False,True,False,False
changes,normal,FI,PH,,,,7,,,False,True,True,False
changes,normal,FI,SE,0.5292239757689712,0.7142857142857144,0.5238095238095238,7,0.03162993427076533,0.9423663661243248,False,True,False,False
changes,normal,FI,TW,-0.39089493579086926,-0.39285714285714296,-0.23809523809523814,7,-0.9861142841573443,0.8957193510333482,False,True,False,False
changes,normal,FI,US,0.13018767076539306,0.21428571428571433,0.23809523809523814,7,-0.6075066002503026,0.893906897779947,False,True,False,False
changes,normal,FI,ZA,,,,7,,,False,True,True,False
changes,normal,FR,GB,0.5208653253822734,0.07142857142857144,0.04761904761904762,7,-0.9514414168225418,0.9636460872658184,False,True,False,False
changes,normal,FR,GG,0.7733639239939047,0.6071428571428572,0.5238095238095238,7,-0.252429744711622,0.9674516731965421,False,True,False,False
changes,normal,FR,GR,0.4311131114630225,0.5,0.4285714285714286,7,-0.5429666585029478,0.9683220616296472,False,True,False,False
changes,normal,FR,HK,,,,7,,,False,True,True,False
changes,normal,FR,IE,0.07248913880194185,0.07142857142857144,0.14285714285714288,7,-0.7125975937859633,0.8899446626249082,False,True,False,False
changes,normal,FR,IM,0.6730835322455893,0.6071428571428572,0.4285714285714286,7,0.12945184386801115,0.9868631351351297,False,True,False,False
changes,normal,FR,IT,,,,7,,,False,True,True,False
changes,normal,FR,JE,-0.003932181396944057,-0.3214285714285715,-0.23809523809523814,7,-0.5508374707052044,0.41842842316117806,False,True,False,False
changes,normal,FR,JP,0.10212726598250768,0.0,-0.04761904761904762,7,-0.9008984747594345,0.8553964221929024,False,True,False,False
changes,normal,FR,KR,-0.36289063756157575,-0.39285714285714296,-0.23809523809523814,7,-0.9098314903696502,0.05284348367797777,False,True,False,False
changes,normal,FR,LU,0.053479154906291466,0.0,-0.04761904761904762,7,-0.7358818578820228,0.6763036376310264,False,True,False,False
changes,normal,FR,MO,-0.43588163669953145,-0.3571428571428572,-0.33333333333333337,7,-0.9428777557751826,0.5937768022948032,False,True,False,False
changes,normal,FR,MX,0.24976256384584472,0.0,-0.04761904761904762,7,-0.878973245891665,0.9817677624196111,False,True,False,False
changes,normal,FR,NL,0.36941378374830924,0.21428571428571433,0.14285714285714288,7,-0.4216683868628792,0.970998802809906,False,True,False,False
changes,normal,FR,PH,,,,7,,,False,True,True,False
changes,normal,FR,SE,0.7634295697740411,0.7142857142857144,0.6190476190476191,7,0.2176429955114009,0.984899352179097,False,True,False,False
changes,normal,FR,TW,-0.5668499464855669,-0.642857142857143,-0.5238095238095238,7,-0.9305950124451449,0.14287699437073012,False,True,False,False
changes,normal,FR,US,0.6977295511907639,0.6071428571428572,0.5238095238095238,7,-0.3699784015666061,0.9826339218921432,False,True,False,False
changes,normal,FR,ZA,,,,7,,,False,True,True,False
changes,normal,GB,GG,0.5549726483478757,0.10714285714285716,-0.04761904761904762,7,-0.9556303835381703,0.9613899307252891,False,True,False,False
changes,normal,GB,GR,0.8740048365013642,0.7857142857142859,0.6190476190476191,7,0.3067323693103516,0.9888779625951918,False,True,False,False
changes,normal,GB,HK,,,,7,,,False,True,True,False
changes,normal,GB,IE,-0.45785838763653824,-0.7857142857142859,-0.6190476190476191,7,-0.9662118813353091,-0.07339651727930466,False,True,False,False
changes,normal,GB,IM,0.06553286251767095,-0.5,-0.33333333333333337,7,-0.9236111072704731,0.609660853792441,False,True,False,False
changes,normal,GB,IT,,,,7,,,False,True,True,False
changes,normal,GB,JE,-0.17141414741714853,-0.4642857142857144,-0.23809523809523814,7,-0.7827839969816873,0.4612516800780807,False,True,False,False
changes,normal,GB,JP,-0.32762718057855467,-0.14285714285714288,-0.04761904761904762,7,-0.7813411979593379,0.8936302261445809,False,True,False,False
changes,normal,GB,KR,0.15904145476612055,0.10714285714285716,0.14285714285714288,7,-0.5923441283829802,0.9217409002729129,False,True,False,False
changes,normal,GB,LU,-0.12586318038109134,0.1785714285714286,0.14285714285714288,7,-0.7432377992187503,0.9007855495472396,False,True,False,False
changes,normal,GB,MO,-0.6594045287434466,-0.25,-0.14285714285714288,7,-0.9306991243278221,0.8821411430622891,False,True,False,False
changes,normal,GB,MX,0.5308812762660025,0.6071428571428572,0.5238095238095238,7,-0.45853300395773566,0.9866658828128945,False,True,False,False
changes,normal,GB,NL,0.6010502927270245,0.5357142857142858,0.33333333333333337,7,-0.15561552486463184,0.9934764556185653,False,True,False,False
changes,normal,GB,PH,,,,7,,,False,True,True,False
changes,normal,GB,SE,0.7726507449412872,0.5357142857142858,0.4285714285714286,7,-0.5014946278472106,0.953025979054926,False,True,False,False
changes,normal,GB,TW,-0.34129215331986135,0.07142857142857144,0.04761904761904762,7,-0.9149468019853082,0.688974436224663,False,True,False,False
changes,normal,GB,US,0.9087087544041623,-0.1785714285714286,-0.23809523809523814,7,-0.9160036678408555,0.9901699763537389,False,True,False,False
changes,normal,GB,ZA,,,,7,,,False,True,True,False
changes,normal,GG,GR,0.41564350408558537,0.1785714285714286,0.14285714285714288,7,-0.7539104279664705,0.8679950579609897,False,True,False,False
changes,normal,GG,HK,,,,7,,,False,True,True,False
changes,normal,GG,IE,-0.07631355063787172,0.03571428571428572,0.04761904761904762,7,-0.6988587658839571,0.8662287149828636,False,True,False,False
changes,normal,GG,IM,0.5808019353680572,0.6785714285714287,0.5238095238095238,7,-0.5207684513877354,0.9896955934479257,False,True,False,False
changes,normal,GG,IT,,,,7,,,False,True,True,False
changes,normal,GG,JE,-0.12295563002318532,-0.1785714285714286,-0.14285714285714288,7,-0.89492660945522,0.47993770560067384,False,True,False,False
changes,normal,GG,JP,-0.07827320504020756,-0.07142857142857144,-0.14285714285714288,7,-0.8446518010000217,0.7336935142131169,False,True,False,False
changes,normal,GG,KR,0.20105640769945868,0.3571428571428572,0.23809523809523814,7,-0.4940666903790502,0.8724767241134163,False,True,False,False
changes,normal,GG,LU,0.5209396383342849,0.42857142857142866,0.23809523809523814,7,0.062009529087114726,0.9360455976777982,False,True,False,False
changes,normal,GG,MO,-0.3882235775983172,-0.28571428571428575,-0.23809523809523814,7,-0.9134527509523299,0.627170653749419,False,True,False,False
changes,normal,GG,MX,0.676672932193914,0.6071428571428572,0.4285714285714286,7,0.3356699565476191,0.9701308787731415,False,True,False,False
changes,normal,GG,NL,0.5175468332194394,0.5357142857142858,0.4285714285714286,7,-0.16772617138684323,0.9399070002150524,False,True,False,False
changes,normal,GG,PH,,,,7,,,False,True,True,False
changes,normal,GG,SE,0.5131018858046548,0.39285714285714296,0.33333333333333337,7,-0.6417855503517336,0.9766063870849885,False,True,False,False
changes,normal,GG,TW,-0.7328894692934141,-0.7500000000000002,-0.6190476190476191,7,-0.9902319868691867,-0.26356189029628696,False,True,False,False
changes,normal,GG,US,0.7110492216548985,0.7500000000000002,0.6190476190476191,7,-0.13502699203540292,0.9898987392848202,False,True,False,False
changes,normal,GG,ZA,,,,7,,,False,True,True,False
changes,normal,GR,HK,,,,7,,,False,True,True,False
changes,normal,GR,IE,-0.6129418722981096,-0.7142857142857144,-0.4285714285714286,7,-0.9659622246851262,-0.17346140249986952,False,True,False,False
changes,normal,GR,IM,-0.16689991859444672,-0.3214285714285715,-0.14285714285714288,7,-0.8846208832320858,0.6875364225587914,False,True,False,False
changes,normal,GR,IT,,,,7,,,False,True,True,False
changes,normal,GR,JE,-0.5750868888434529,-0.7857142857142859,-0.6190476190476191,7,-0.9789826911256717,0.0810149210062339,False,True,False,False
changes,normal,GR,JP,-0.09986596832954361,0.0,-0.04761904761904762,7,-0.8796289751721476,0.9475633050764624,False,True,False,False
changes,normal,GR,KR,0.11023976155216636,-0.07142857142857144,-0.04761904761904762,7,-0.8845856449620502,0.8048955578365975,False,True,False,False
changes,normal,GR,LU,-0.03653832255019428,0.25,0.14285714285714288,7,-0.5263469446979123,0.7071624185725364,False,True,False,False
changes,normal,GR,MO,-0.5387755485478003,-0.42857142857142866,-0.33333333333333337,7,-0.914015145660208,0.7543267142082395,False,True,False,False
changes,normal,GR,MX,0.21689519636787954,0.25,0.14285714285714288,7,-0.8073837824703459,0.7707555289662301,False,True,False,False
changes,normal,GR,NL,0.6282627332604079,0.3571428571428572,0.33333333333333337,7,-0.1465254343071424,0.9842609624058464,False,True,False,False
changes,normal,GR,PH,,,,7,,,False,True,True,False
changes,normal,GR,SE,0.7926515553298452,0.6071428571428572,0.4285714285714286,7,-0.04796199392888418,0.9833556954499761,False,True,False,False
changes,normal,GR,TW,-0.4593010424175415,-0.3214285714285715,-0.33333333333333337,7,-0.9542141294136595,0.3222390857594746,False,True,False,False
changes,normal,GR,US,0.6819957390588017,-0.07142857142857144,-0.04761904761904762,7,-0.976469889735991,0.9584420512702381,False,True,False,False
changes,normal,GR,ZA,,,,7,,,False,True,True,False
changes,normal,HK,IE,,,,7,,,False,True,True,False
changes,normal,HK,IM,,,,7,,,False,True,True,False
changes,normal,HK,IT,,,,7,,,False,True,True,False
changes,normal,HK,JE,,,,7,,,False,True,True,False
changes,normal,HK,JP,,,,7,,,False,True,True,False
changes,normal,HK,KR,,,,7,,,False,True,True,False
changes,normal,HK,LU,,,,7,,,False,True,True,False
changes,normal,HK,MO,,,,7,,,False,True,True,False
changes,normal,HK,MX,,,,7,,,False,True,True,False
changes,normal,HK,NL,,,,7,,,False,True,True,False
changes,normal,HK,PH,,,,7,,,False,True,True,False
changes,normal,HK,SE,,,,7,,,False,True,True,False
changes,normal,HK,TW,,,,7,,,False,True,True,False
changes,normal,HK,US,,,,7,,,False,True,True,False
changes,normal,HK,ZA,,,,7,,,False,True,True,False
changes,normal,IE,IM,0.653639980696127,0.6785714285714287,0.5238095238095238,7,-0.4208101501480085,0.9670604992278404,False,True,False,False
changes,normal,IE,IT,,,,7,,,False,True,True,False
changes,normal,IE,JE,0.6246568410704267,0.7857142857142859,0.6190476190476191,7,0.14561507367354198,0.9954037260332463,False,True,False,False
changes,normal,IE,JP,-0.435159549843864,-0.42857142857142866,-0.33333333333333337,7,-0.9698606261803939,0.7492748942596432,False,True,False,False
changes,normal,IE,KR,-0.5785684952513138,-0.21428571428571433,-0.14285714285714288,7,-0.9500532656359756,0.7979545915684624,False,True,False,False
changes,normal,IE,LU,-0.30834218714032013,-0.6071428571428572,-0.5238095238095238,7,-0.8718484317800689,0.7369143823488915,False,True,False,False
changes,normal,IE,MO,0.41455024897115417,0.28571428571428575,0.14285714285714288,7,-0.9989661243115714,0.9543633561579932,False,True,False,False
changes,normal,IE,MX,-0.3536100666702551,-0.4642857142857144,-0.33333333333333337,7,-0.8961551845507127,0.5855059031994343,False,True,False,False
changes,normal,IE,NL,-0.3350183195913974,-0.21428571428571433,-0.14285714285714288,7,-0.9743225754477118,0.7447896853225756,False,True,False,False
changes,normal,IE,PH,,,,7,,,False,True,True,False
changes,normal,IE,SE,-0.34387931544685574,-0.25,-0.23809523809523814,7,-0.9426694266624261,0.3163150997866718,False,True,False,False
changes,normal,IE,TW,0.3030839976827564,0.10714285714285716,-0.04761904761904762,7,-0.41645206800307366,0.8792677430056076,False,True,False,False
changes,normal,IE,US,-0.16598239845865034,0.3571428571428572,0.23809523809523814,7,-0.9054818929159889,0.900163389003516,False,True,False,False
changes,normal,IE,ZA,,,,7,,,False,True,True,False
changes,normal,IM,IT,,,,7,,,False,True,True,False
changes,normal,IM,JE,0.5465719077174038,0.3571428571428572,0.33333333333333337,7,0.05142151707118191,0.9979678950024848,False,True,False,False
changes,normal,IM,JP,-0.238547518613252,-0.14285714285714288,-0.23809523809523814,7,-0.9550335267791755,0.6110412263407788,False,True,False,False
changes,normal,IM,KR,-0.5070557979800356,-0.14285714285714288,-0.04761904761904762,7,-0.9403001321820362,0.7980836470561797,False,True,False,False
changes,normal,IM,LU,0.07073553777269741,-0.14285714285714288,-0.04761904761904762,7,-0.8027456536868964,0.6495134887289243,False,True,False,False
changes,normal,IM,MO,0.18428954648080736,0.10714285714285716,0.04761904761904762,7,-0.7278402078321723,0.8317126285009726,False,True,False,False
changes,normal,IM,MX,0.15073398501825683,-0.03571428571428572,-0.04761904761904762,7,-0.9494212573893945,0.9551819850944515,False,True,False,False
changes,normal,IM,NL,0.29086513689529625,0.21428571428571433,0.14285714285714288,7,-0.4916650992308605,0.8191588237142717,False,True,False,False
changes,normal,IM,PH,,,,7,,,False,True,True,False
changes,normal,IM,SE,0.3029877741299825,0.28571428571428575,0.23809523809523814,7,-0.3473420479731388,0.7883819633540937,False,True,False,False
changes,normal,IM,TW,-0.06872929418851562,-0.42857142857142866,-0.33333333333333337,7,-0.9825530737584272,0.7444020967696688,False,True,False,False
changes,normal,IM,US,0.3221988028464956,0.7142857142857144,0.5238095238095238,7,-0.30266305529633875,0.9878988521980018,False,True,False,False
changes,normal,IM,ZA,,,,7,,,False,True,True,False
changes,normal,IT,JE,,,,7,,,False,True,True,False
changes,normal,IT,JP,,,,7,,,False,True,True,False
changes,normal,IT,KR,,,,7,,,False,True,True,False
changes,normal,IT,LU,,,,7,,,False,True,True,False
changes,normal,IT,MO,,,,7,,,False,True,True,False
changes,normal,IT,MX,,,,7,,,False,True,True,False
changes,normal,IT,NL,,,,7,,,False,True,True,False
changes,normal,IT,PH,,,,7,,,False,True,True,False
changes,normal,IT,SE,,,,7,,,False,True,True,False
changes,normal,IT,TW,,,,7,,,False,True,True,False
changes,normal,IT,US,,,,7,,,False,True,True,False
changes,normal,IT,ZA,,,,7,,,False,True,True,False
changes,normal,JE,JP,-0.3625887235853398,-0.4642857142857144,-0.33333333333333337,7,-0.9668221501994532,0.8353241370471699,False,True,False,False
changes,normal,JE,KR,-0.3548330855627401,-0.21428571428571433,-0.14285714285714288,7,-0.9782418518430036,0.8697854514389168,False,True,False,False
changes,normal,JE,LU,-0.3713257952034159,-0.7142857142857144,-0.5238095238095238,7,-0.8615086567791944,0.12846584528906985,False,True,False,False
changes,normal,JE,MO,0.2610201313421314,0.42857142857142866,0.33333333333333337,7,-0.5142408494074684,0.9014825464604671,False,True,False,False
changes,normal,JE,MX,0.10809130156117609,-0.1785714285714286,-0.14285714285714288,7,-0.8955550357753425,0.8090613948368927,False,True,False,False
changes,normal,JE,NL,-0.15245466425140183,-0.10714285714285716,-0.14285714285714288,7,-0.9913414549730517,0.8795851945938938,False,True,False,False
changes,normal,JE,PH,,,,7,,,False,True,True,False
changes,normal,JE,SE,-0.1790979944976779,-0.21428571428571433,-0.04761904761904762,7,-0.8088970215374708,0.321452987288373,False,True,False,False
changes,normal,JE,TW,0.6526509842945012,0.5714285714285715,0.33333333333333337,7,0.12438720320077988,0.9626866481485381,False,True,False,False
changes,normal,JE,US,-0.0037554560673751644,0.14285714285714288,0.04761904761904762,7,-0.41240126454876613,0.8500069198274619,False,True,False,False
changes,normal,JE,ZA,,,,7,,,False,True,True,False
changes,normal,JP,KR,0.0097696543052408,-0.10714285714285716,-0.14285714285714288,7,-0.8239569399439204,0.6684993441194386,False,True,False,False
changes,normal,JP,LU,0.38305796679499626,0.6071428571428572,0.4285714285714286,7,-0.27976520807696537,0.9632726444061044,False,True,False,False
changes,normal,JP,MO,0.005034751358094599,-0.07142857142857144,-0.04761904761904762,7,-0.8147294847194709,0.7405421175577078,False,True,False,False
changes,normal,JP,MX,-0.1454539086576181,-0.03571428571428572,0.04761904761904762,7,-0.8355677190944286,0.6752187668550759,False,True,False,False
changes,normal,JP,NL,-0.13159240897039473,-0.3571428571428572,-0.33333333333333337,7,-0.7890899563343179,0.701299477986609,False,True,False,False
changes,normal,JP,PH,,,,7,,,False,True,True,False
changes,normal,JP,SE,0.07928886429458111,-0.03571428571428572,-0.04761904761904762,7,-0.6767755464040536,0.9332527161553321,False,True,False,False
changes,normal,JP,TW,-0.2437055299788904,-0.25,-0.23809523809523814,7,-0.9333602229059583,0.6555803118889479,False,True,False,False
changes,normal,JP,US,-0.3925516469424947,-0.10714285714285716,-0.14285714285714288,7,-0.8801137888162064,0.1843869545673361,False,True,False,False
changes,normal,JP,ZA,,,,7,,,False,True,True,False
changes,normal,KR,LU,0.5642933672121379,0.642857142857143,0.4285714285714286,7,0.1296551084511964,0.9060802150358362,False,True,False,False
changes,normal,KR,MO,-0.3211674925247516,-0.10714285714285716,-0.04761904761904762,7,-0.8715394644920628,0.7618360929996176,False,True,False,False
changes,normal,KR,MX,0.6830210557480453,0.5357142857142858,0.4285714285714286,7,-0.5038702269478876,0.9388392543193944,False,True,False,False
changes,normal,KR,NL,-0.009580323900337553,0.28571428571428575,0.23809523809523814,7,-0.8139525312229977,0.7431755952756088,False,True,False,False
changes,normal,KR,PH,,,,7,,,False,True,True,False
changes,normal,KR,SE,-0.3257565271023039,-0.5,-0.4285714285714286,7,-0.9635044414104535,0.32440642268361625,False,True,False,False
changes,normal,KR,TW,-0.34876640554175264,-0.3214285714285715,-0.23809523809523814,7,-0.8527340674324546,0.3244116333720519,False,True,False,False
changes,normal,KR,US,0.08782232717585804,0.0,0.04761904761904762,7,-0.9111408120802116,0.5728381573183899,False,True,False,False
changes,normal,KR,ZA,,,,7,,,False,True,True,False
changes,normal,LU,MO,0.17661331454457238,-0.3214285714285715,-0.23809523809523814,7,-0.9370645849457394,0.8214205438612396,False,True,False,False
changes,normal,LU,MX,0.4695585821623366,0.5,0.4285714285714286,7,-0.12428660860745047,0.9539791801985872,False,True,False,False
changes,normal,LU,NL,0.3295657931681061,0.10714285714285716,0.04761904761904762,7,-0.8026393776782441,0.8774100790690051,False,True,False,False
changes,normal,LU,PH,,,,7,,,False,True,True,False
changes,normal,LU,SE,-0.09320426704536958,-0.14285714285714288,-0.04761904761904762,7,-0.6642201975733376,0.7842828960358641,False,True,False,False
changes,normal,LU,TW,-0.5165931496449297,-0.642857142857143,-0.4285714285714286,7,-0.9747243103896853,0.060475373327856796,False,True,False,False
changes,normal,LU,US,-0.13766727533200246,0.07142857142857144,0.04761904761904762,7,-0.6815145701403317,0.847698435792424,False,True,False,False
changes,normal,LU,ZA,,,,7,,,False,True,True,False
changes,normal,MO,MX,-0.46899893190648817,-0.39285714285714296,-0.23809523809523814,7,-0.982591298895555,0.6193600273316022,False,True,False,False
changes,normal,MO,NL,0.13435393231052717,0.3571428571428572,0.33333333333333337,7,-0.6130736747044573,0.98226122089708,False,True,False,False
changes,normal,MO,PH,,,,7,,,False,True,True,False
changes,normal,MO,SE,-0.3606493884864348,0.0,0.04761904761904762,7,-0.983759413383512,0.9492032632322476,False,True,False,False
changes,normal,MO,TW,0.5748785834598967,0.6071428571428572,0.4285714285714286,7,-0.09603821290798613,0.9316012380200708,False,True,False,False
changes,normal,MO,US,-0.7529877865309451,-0.5714285714285715,-0.4285714285714286,7,-0.9809351273022361,-0.1151240366474132,False,True,False,False
changes,normal,MO,ZA,,,,7,,,False,True,True,False
changes,normal,MX,NL,0.3146058251368728,0.4642857142857144,0.23809523809523814,7,-0.6822785091534918,0.8550855754397862,False,True,False,False
changes,normal,MX,PH,,,,7,,,False,True,True,False
changes,normal,MX,SE,0.154822424794801,0.21428571428571433,0.14285714285714288,7,-0.8184777045581416,0.816627960674392,False,True,False,False
changes,normal,MX,TW,-0.36709568381124846,-0.28571428571428575,-0.23809523809523814,7,-0.8608294282842852,0.5191039695293571,False,True,False,False
changes,normal,MX,US,0.5904853709394494,0.39285714285714296,0.23809523809523814,7,0.2038716587906881,0.9250832101035338,False,True,False,False
changes,normal,MX,ZA,,,,7,,,False,True,True,False
changes,normal,NL,PH,,,,7,,,False,True,True,False
changes,normal,NL,SE,0.7100002428722679,0.5714285714285715,0.33333333333333337,7,0.09941899210623432,0.9657804322909753,False,True,False,False
changes,normal,NL,TW,-0.11534862896305925,-0.03571428571428572,-0.04761904761904762,7,-0.9069108094144261,0.8791634408188986,False,True,False,False
changes,normal,NL,US,0.3898332258302966,-0.03571428571428572,0.04761904761904762,7,-0.759443736879125,0.9295435226782327,False,True,False,False
changes,normal,NL,ZA,,,,7,,,False,True,True,False
changes,normal,PH,SE,,,,7,,,False,True,True,False
changes,normal,PH,TW,,,,7,,,False,True,True,False
changes,normal,PH,US,,,,7,,,False,True,True,False
changes,normal,PH,ZA,,,,7,,,False,True,True,False
changes,normal,SE,TW,-0.29590786917043915,-0.10714285714285716,-0.14285714285714288,7,-0.9590195147539474,0.5654944289889771,False,True,False,False
changes,normal,SE,US,0.6677281228132848,0.21428571428571433,0.14285714285714288,7,-0.963484796373221,0.9556699358754506,False,True,False,False
changes,normal,SE,ZA,,,,7,,,False,True,True,False
changes,normal,TW,US,-0.47059924400400477,-0.642857142857143,-0.4285714285714286,7,-0.8934268321265976,0.6219955429877612,False,True,False,False
changes,normal,TW,ZA,,,,7,,,False,True,True,False
changes,normal,US,ZA,,,,7,,,False,True,True,False
changes,lehman,AT,AU,-0.982744675063047,-1.0,-1.0,3,,,True,True,False,False
changes,lehman,AT,BE,0.9919820250063872,1.0,1.0,3,,,True,True,False,False
changes,lehman,AT,BR,0.9263119232164296,1.0,1.0,3,,,False,True,False,False
changes,lehman,AT,CA,0.7851984196019559,1.0,1.0,3,,,False,True,False,False
changes,lehman,AT,CH,0.9009845526314416,1.0,1.0,3,,,False,True,False,False
changes,lehman,AT,CL,-0.9650822435284236,-1.0,-1.0,3,,,False,True,False,False
changes,lehman,AT,DE,0.75133526037297,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,AT,DK,-0.018067982946741036,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,AT,ES,,,,3,,,False,True,True,False
changes,lehman,AT,FI,0.9923469371395746,1.0,1.0,3,,,True,True,False,False
changes,lehman,AT,FR,0.8084101301518519,1.0,1.0,3,,,False,True,False,False
changes,lehman,AT,GB,0.988208288753423,1.0,1.0,3,,,True,True,False,False
changes,lehman,AT,GG,0.6480409655983111,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,AT,GR,0.1382523698285912,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,AT,HK,,,,3,,,False,True,True,False
changes,lehman,AT,IE,0.9403654375372843,1.0,1.0,3,,,False,True,False,False
changes,lehman,AT,IM,0.9088751918033604,1.0,1.0,3,,,False,True,False,False
changes,lehman,AT,IT,,,,3,,,False,True,True,False
changes,lehman,AT,JE,0.9741334924187034,1.0,1.0,3,,,False,True,False,False
changes,lehman,AT,JP,-0.25047720175655613,-0.5,-0.33333333333333337,3,,,False,True,False,False
changes,lehman,AT,KR,0.2883323314668211,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,AT,LU,0.8931213371312011,1.0,1.0,3,,,False,True,False,False
changes,lehman,AT,MO,0.8598053293259545,1.0,1.0,3,,,False,True,False,False
changes,lehman,AT,MX,-0.4648216449714606,-0.5,-0.33333333333333337,3,,,False,True,False,False
changes,lehman,AT,NL,0.9468256293356427,1.0,1.0,3,,,False,True,False,False
changes,lehman,AT,PH,,,,3,,,False,True,True,False
changes,lehman,AT,SE,0.12307620910799136,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,AT,TW,0.9437363618192163,1.0,1.0,3,,,False,True,False,False
changes,lehman,AT,US,0.8087591563705171,0.5,0.33333333333333337,3,,,False,True,False,False
changes,lehman,AT,ZA,,,,3,,,False,True,True,False
changes,lehman,AU,BE,-0.9982410434026239,-1.0,-1.0,3,,,True,True,False,False
changes,lehman,AU,BR,-0.8406402891207289,-1.0,-1.0,3,,,False,True,False,False
changes,lehman,AU,CA,-0.6571096260434244,-1.0,-1.0,3,,,False,True,False,False
changes,lehman,AU,CH,-0.8051894904411271,-1.0,-1.0,3,,,False,True,False,False
changes,lehman,AU,CL,0.8999777939382576,1.0,1.0,3,,,False,True,False,False
changes,lehman,AU,DE,-0.6163069739601741,-0.5,-0.33333333333333337,3,,,False,True,False,False
changes,lehman,AU,DK,0.20269332432471104,-0.5,-0.33333333333333337,3,,,False,True,False,False
changes,lehman,AU,ES,,,,3,,,False,True,True,False
changes,lehman,AU,FI,-0.9980636152256068,-1.0,-1.0,3,,,True,True,False,False
changes,lehman,AU,FR,-0.6855853656494,-1.0,-1.0,3,,,False,True,False,False
